rating,id,imdbid,year,title_x,Normalized_Title,Wiki_ID,Movie_ID,title_y,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,releaseYear
3,6056,0024008,1933,Female,female,11570453,/m/02rjkm7,Female,1933-11-11,,60.0,['English Language'],['United States of America'],"['Pre-Code', 'Drama', 'Comedy']",1933
3,6193,0024625,1933,A Study in Scarlet,astudyinscarlet,18702162,/m/04gr4dw,A Study in Scarlet,1933-05-14,,77.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",1933
3,7528,0023775,1933,Baby Face,babyface,2285254,/m/070x7_,Baby Face,1933-07-01,,76.0,['English Language'],['United States of America'],"['Melodrama', 'Black-and-white', 'Drama', 'Pre-Code', 'Romance Film', 'Film noir']",1933
1,8346,0023940,1933,Design for Living,designforliving,22110321,/m/05nzw8m,Design for Living,1933-12-29,,91.0,['English Language'],['United States of America'],"['Romance Film', 'Pre-Code', 'Comedy', 'Black-and-white']",1933
3,8477,0023876,1933,Cavalcade,cavalcade,3947300,/m/0b8388,Cavalcade,1933-01-05,3500000.0,110.0,['English Language'],['United States of America'],"['Drama', 'Musical', 'Pre-Code', 'Black-and-white']",1933
2,10702,0024548,1933,She Done Him Wrong,shedonehimwrong,60155,/m/0gclv,She Done Him Wrong,1933,2200000.0,66.0,['English Language'],['United States of America'],"['Romantic comedy', 'Crime Comedy', 'Screwball comedy', 'Black-and-white', 'Pre-Code', 'Comedy']",1933
3,10714,0024601,1933,Sons of the Desert,sonsofthedesert,361280,/m/01_gw3,Sons of the Desert,1933,,68.0,['English Language'],['United States of America'],"['Comedy', 'Black-and-white', 'Slapstick']",1933
3,621,0025316,1934,It Happened One Night,ithappenedonenight,44696,/m/0c5dd,It Happened One Night,1934-02-22,2500000.0,65.0,['English Language'],['United States of America'],"['Romantic comedy', 'Road movie', 'Screwball comedy', 'Black-and-white', 'Pre-Code', 'Comedy', 'Romance Film']",1934
1,1270,0024991,1934,Cleopatra,cleopatra,6306820,/m/0g0b78,Cleopatra,1934,,102.0,['English Language'],['United States of America'],"['Biography', 'Costume drama', 'Epic', 'Black-and-white', 'Pre-Code', 'Drama', 'Romantic drama', 'Romance Film']",1934
1,1379,0025586,1934,Of Human Bondage,ofhumanbondage,8049233,/m/026pqmj,Of Human Bondage,1934-06-28,592000.0,83.0,['English Language'],['United States of America'],"['Pre-Code', 'Romance Film', 'Drama', 'Black-and-white', 'Film adaptation']",1934
3,4443,0025822,1934,Spitfire,spitfire,12733257,/m/02x2kgv,Spitfire,1934-03-30,604000.0,87.0,['English Language'],['United States of America'],"['Drama', 'Black-and-white']",1934
3,4702,0025465,1934,Maniac,maniac,3402751,/m/099pc4,Maniac,1934,,51.0,['English Language'],['United States of America'],"['Exploitation', 'Roadshow/Carny', 'Horror', 'Black-and-white', 'Cult']",1934
3,5319,0024831,1934,Anne of Green Gables,anneofgreengables,3344455,/m/096wmx,Anne of Green Gables,1934-11-23,793000.0,78.0,['English Language'],['United States of America'],"['Family Film', 'Drama', 'Comedy', 'Black-and-white']",1934
2,5523,0025424,1934,Lost in the Stratosphere,lostinthestratosphere,23949470,/m/076v_55,Lost in the Stratosphere,1934-11-15,,64.0,['English Language'],['United States of America'],"['Drama', 'Comedy', 'Black-and-white']",1934
3,5821,0025755,1934,Search for Beauty,searchforbeauty,29164919,/m/091m7r9,Search for Beauty,1934-02-02,,78.0,['English Language'],['United States of America'],"['Crime Fiction', 'Romance Film', 'Pre-Code', 'Comedy film']",1934
3,6772,0025091,1934,Evelyn Prentice,evelynprentice,18692593,/m/04gr780,Evelyn Prentice,1934-11-09,,79.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Detective fiction', 'Detective', 'Black-and-white', 'Mystery', 'Drama', 'Film adaptation', 'Romance Film', 'Courtroom Drama']",1934
3,7999,0025301,1934,Imitation of Life,imitationoflife,4731866,/m/0ckfd4,Imitation of Life,1934-11-26,,111.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Black-and-white', 'Film adaptation']",1934
0,8653,0025543,1934,Mystery Liner,mysteryliner,25235518,/m/09gfjvc,Mystery Liner,1934-03-15,,135.0,[],['United States of America'],"['Thriller', 'Detective fiction', 'Detective', 'Mystery', 'Drama', 'Film adaptation', 'Whodunit']",1934
2,595,0027125,1935,Top Hat,tophat,61501,/m/0gnjh,Top Hat,1935,3202000.0,100.0,['English Language'],['United States of America'],"['Romantic comedy', 'Screwball comedy', 'Black-and-white', 'Musical comedy', 'Musical', 'Comedy', 'Romance Film']",1935
2,1261,0026071,1935,Anna Karenina,annakarenina,8164826,/m/026tx_y,Anna Karenina,1935-12-25,,93.0,['English Language'],['United States of America'],"['Costume drama', 'Black-and-white', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1935
1,1361,0026752,1935,Mutiny on the Bounty,mutinyonthebounty,3992212,/m/0bbgly,Mutiny on the Bounty,1935,4460000.0,132.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'Black-and-white', 'Film adaptation']",1935
3,1685,0026768,1935,Naughty Marietta,naughtymarietta,61494,/m/0gng_,Naughty Marietta,1935-03-08,,105.0,['English Language'],['United States of America'],"['Musical', 'Drama', 'Black-and-white']",1935
3,2362,0026942,1935,Roberta,roberta,12800555,/m/02x5h46,Roberta,1935-03-08,2335000.0,106.0,['English Language'],['United States of America'],"['Musical', 'Black-and-white']",1935
3,2756,0026667,1935,Magnificent Obsession,magnificentobsession,4717823,/m/0cjwkt,Magnificent Obsession,1935-12-30,,101.0,['English Language'],['United States of America'],['Black-and-white'],1935
1,3881,0026778,1935,A Night At The Opera,anightattheopera,75263,/m/0j_v8,A Night at the Opera,1935,3000000.0,92.0,"['Italian Language', 'English Language']",['United States of America'],"['Musical', 'Screwball comedy', 'Comedy', 'Black-and-white', 'Slapstick']",1935
2,7998,0026663,1935,Mad Love,madlove,2310279,/m/072v6b,Mad Love,1935-07-12,,68.0,['English Language'],['United States of America'],"['Horror', 'Psychological thriller', 'Black-and-white']",1935
1,596,0028333,1936,Swing Time,swingtime,919005,/m/03pw28,Swing Time,1936,2618000.0,104.0,['English Language'],['United States of America'],"['Musical', 'Black-and-white']",1936
0,1323,0027977,1936,Modern Times,moderntimes,74962,/m/0jz2p,Modern Times,1936,8663577.0,85.0,['English Language'],['United States of America'],"['Silent film', 'Satire', 'Drama', 'Comedy', 'Family Film']",1936
1,1359,0028216,1936,San Francisco,sanfrancisco,44218,/m/0c1p3,San Francisco,1936-06-26,2868000.0,115.0,['English Language'],['United States of America'],"['Disaster', 'Romance Film', 'Drama', 'Natural disaster', 'Black-and-white']",1936
2,1360,0028505,1936,Wife vs. Secretary,wifevs.secretary,3531556,/m/09jv61,Wife vs. Secretary,1936-02-28,,87.0,['English Language'],['United States of America'],"['Romantic comedy', 'Screwball comedy', 'Comedy of manners', 'Black-and-white', 'Comedy', 'Romance Film', 'Comedy of Errors']",1936
3,1992,0027996,1936,Mr. Deeds Goes to Town,mr.deedsgoestotown,61508,/m/0gnld,Mr. Deeds Goes to Town,1936,,115.0,['English Language'],['United States of America'],"['Romantic comedy', 'Americana', 'Screwball comedy', 'Comedy of manners', 'Comedy-drama', 'Black-and-white', 'Drama', 'Comedy', 'Romance Film']",1936
3,2363,0027387,1936,Born to Dance,borntodance,3680736,/m/09v3j9,Born to Dance,1936,,106.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Musical', 'Comedy', 'Black-and-white']",1936
0,2554,0028174,1936,Revolt of the Zombies,revoltofthezombies,6531454,/m/0g94jz,Revolt of the Zombies,1936-06-04,,63.0,['English Language'],['United States of America'],"['B-movie', 'Indie', 'Creature Film', 'Black-and-white', 'Zombie Film', 'Horror']",1936
1,2699,0027562,1936,Earthworm Tractors,earthwormtractors,23994681,/m/07kgbz3,Earthworm Tractors,1936-07-24,,69.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy', 'Black-and-white']",1936
3,2853,0028021,1936,Osaka Elegy,osakaelegy,6584379,/m/0gcng8,Osaka Elegy,1936,,71.0,['Japanese Language'],['Japan'],"['Japanese Movies', 'Art film', 'World cinema', 'Family Drama', 'Black-and-white', 'Drama']",1936
3,3280,0028355,1936,Theodora Goes Wild,theodoragoeswild,180912,/m/018q8h,Theodora Goes Wild,1936-11-12,,94.0,['English Language'],['United States of America'],"['Romantic comedy', 'Screwball comedy', 'Comedy', 'Black-and-white']",1936
3,3598,0028683,1936,Camille,camille,8068462,/m/026q9tc,Camille,1936-12-12,2842000.0,109.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Black-and-white', 'Film adaptation']",1936
3,4010,0028092,1936,Pennies from Heaven,penniesfromheaven,18076983,/m/047prvf,Pennies from Heaven,1936-11-25,,80.0,['English Language'],['United States of America'],"['Musical', 'Comedy', 'Black-and-white']",1936
3,4069,0028203,1936,Romeo and Juliet,romeoandjuliet,334649,/m/01x9zj,Romeo and Juliet,1936-08-20,,124.0,['English Language'],['United States of America'],"['Costume drama', 'Romance Film', 'Drama', 'Black-and-white', 'Film adaptation']",1936
3,4143,0027407,1936,Bullets or Ballots,bulletsorballots,14566842,/m/03d82w_,Bullets or Ballots,1936-06-06,,82.0,['English Language'],['United States of America'],"['Thriller', 'Melodrama', 'Black-and-white', 'Drama', 'Crime Thriller', 'Action']",1936
2,5852,0028010,1936,My Man Godfrey,mymangodfrey,74979,/m/0jz71,My Man Godfrey,1936,,93.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Comedy film']",1936
3,5926,0028212,1936,Sabotage,sabotage,247098,/m/01kr6y,Sabotage,1936,,76.0,['English Language'],['United Kingdom'],"['Thriller', 'Crime Thriller', 'Mystery']",1936
2,6096,0027652,1936,Fury,fury,73498,/m/0jr0v,Fury,1936,,94.0,['English Language'],['United States of America'],"['Crime Fiction', 'Drama', 'Black-and-white', 'Film noir', 'Courtroom Drama']",1936
3,6174,0028000,1936,Murder at Glen Athol,murderatglenathol,27997087,/m/0ch3f4q,Murder at Glen Athol,1936,,64.0,[],['United States of America'],"['Thriller', 'Mystery', 'Suspense', 'Crime Thriller']",1936
2,7227,0028356,1936,These Three,thesethree,1482779,/m/054_23,These Three,1936,,93.0,['English Language'],['United States of America'],"['Melodrama', 'Drama', 'Black-and-white']",1936
3,7308,0028231,1936,Secret Agent,secretagent,293623,/m/01qxtc,Secret Agent,1936,,86.0,['English Language'],"['England', 'United Kingdom']","['Thriller', 'Drama', 'Suspense', 'Black-and-white', 'Spy']",1936
1,597,0029546,1937,Shall We Dance,shallwedance,4041420,/m/0bf1f1,Shall We Dance,1937-05-13,2168000.0,116.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Musical', 'Comedy', 'Black-and-white']",1937
3,631,0029604,1937,Stage Door,stagedoor,61531,/m/0gntm,Stage Door,1937-10-08,1762000.0,92.0,['English Language'],['United States of America'],"['Drama', 'Ensemble Film', 'Comedy-drama', 'Comedy', 'Black-and-white']",1937
3,795,0029608,1937,Stella Dallas,stelladallas,16113015,/m/03qpd_4,Stella Dallas,1937,,106.0,['English Language'],['United States of America'],"['Drama', 'Black-and-white']",1937
2,1332,0028739,1937,Conquest,conquest,2361036,/m/076gv5,Conquest,1937,2141000.0,113.0,['English Language'],['United States of America'],"['Costume drama', 'Drama', 'Black-and-white']",1937
2,1335,0029682,1937,Topper,topper,1224344,/m/04jy42,Topper,1937-07-16,,89.0,['English Language'],['United States of America'],"['Drama', 'Fantasy', 'Comedy', 'Black-and-white']",1937
2,1336,0029162,1937,Lost Horizon,losthorizon,61529,/m/0gnsx,Lost Horizon,1937-03-03,,134.0,"['Standard Mandarin', 'English Language']",['United States of America'],"['Adventure', 'Black-and-white', 'Action/Adventure', 'Fantasy', 'Film adaptation', 'Drama', 'Romance Film']",1937
2,1358,0029377,1937,Parnell,parnell,14689013,/m/03gt545,Parnell,1937-06-04,,118.0,['English Language'],['United States of America'],"['Biographical film', 'Drama', 'Romance Film']",1937
3,1976,0029583,1937,Snow White and the Seven Dwarfs,snowwhiteandthesevendwarfs,76361,/m/0k4d7,Snow White and the Seven Dwarfs,1937-12-21,416000000.0,84.0,['English Language'],['United States of America'],"['Romance Film', 'Musical', 'Fantasy', 'Family Film', 'Animation']",1937
2,2382,0028772,1937,A Day at the Races,adayattheraces,606121,/m/02vvj1,A Day at the Races,1937-06-11,,111.0,['English Language'],['United States of America'],"['Screwball comedy', 'Comedy of Errors', 'Comedy', 'Black-and-white', 'Slapstick']",1937
0,3968,0029322,1937,Nothing Sacred,nothingsacred,1850265,/m/060xpm,Nothing Sacred,1937-11-25,,100.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",1937
3,4255,0029192,1937,Make Way for Tomorrow,makewayfortomorrow,4333107,/m/0bxmqx,Make Way for Tomorrow,1937,,92.0,['English Language'],['United States of America'],"['Family Drama', 'Drama', 'Marriage Drama', 'Black-and-white', 'Film adaptation']",1937
3,7877,0029217,1937,Marked Woman,markedwoman,691156,/m/03343l,Marked Woman,1937-04-10,,97.0,['English Language'],['United States of America'],"['Crime Fiction', 'Drama', 'Film \\u00e0 clef', 'Black-and-white', 'Crime Drama']",1937
3,8473,0027552,1937,"Bizarre, Bizarre","bizarre,bizarre",10373755,/m/02q9rtk,"Bizarre, Bizarre",1937-10-20,,94.0,['French Language'],['France'],"['World cinema', 'Comedy', 'Black-and-white']",1937
3,10352,0029751,1937,Wee Willie Winkie,weewilliewinkie,14878446,/m/03h00q1,Wee Willie Winkie,1937-07-30,,100.0,['English Language'],['United States of America'],"['Adventure', 'British Empire Film', ""Children's/Family"", 'Black-and-white', 'Action/Adventure', ""Children's"", 'Drama', 'War film', 'Family Film', 'Action']",1937
0,10838,0028691,1937,Captains Courageous,captainscourageous,4015188,/m/0bcm5s,Captains Courageous,1937,,115.0,['English Language'],['United States of America'],"['Adventure', 'Black-and-white', 'Action/Adventure', 'Drama', 'Film adaptation', 'Action']",1937
2,594,0029971,1938,Carefree,carefree,3981967,/m/0b9yd4,Carefree,1938-09-02,1731000.0,83.0,['English Language'],['United States of America'],"['Musical', 'Screwball comedy', 'Romance Film', 'Black-and-white']",1938
3,994,0030241,1938,Holiday,holiday,4070671,/m/0bgklx,Holiday,1938-06-15,,93.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Black-and-white']",1938
2,1367,0030287,1938,Jezebel,jezebel,1396988,/m/04zb1_,Jezebel,1938,,104.0,"['French Language', 'English Language']",['United States of America'],"['Romance Film', 'Drama', 'Black-and-white']",1938
0,2467,0029942,1938,Boys Town,boystown,740989,/m/037dfm,Boys Town,1938,,93.0,[],['United States of America'],"['Biographical film', 'Drama']",1938
1,2590,0030473,1938,"Mr. Wong, Detective","mr.wong,detective",17146070,/m/043r5gm,"Mr. Wong, Detective",1938-10-05,,68.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Detective fiction', 'Detective', 'Black-and-white', 'Mystery', 'Drama', 'Film adaptation']",1938
3,3400,0029947,1938,Bringing Up Baby,bringingupbaby,73376,/m/0jq56,Bringing up Baby,1938-02-16,1109000.0,102.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",1938
3,3951,0030149,1938,Four Daughters,fourdaughters,62095,/m/0gswq,Four Daughters,1938,,90.0,['English Language'],['United States of America'],"['Musical', 'Melodrama', 'Drama', 'Black-and-white']",1938
1,7290,0029870,1938,Angels with Dirty Faces,angelswithdirtyfaces,145621,/m/012j49,Angels with Dirty Faces,1938,,97.0,['English Language'],['United States of America'],"['Crime Fiction', 'Drama', 'Gangster Film', 'Black-and-white', 'Crime Drama']",1938
3,291,0031381,1939,Gone with the Wind,gonewiththewind,2804704,/m/083skw,Gone with the Wind,1939-12-15,400000000.0,234.0,['English Language'],['United States of America'],"['Film adaptation', 'Costume drama', 'Roadshow theatrical release', 'Epic', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film']",1939
2,383,0031235,1939,Dodge City,dodgecity,89272,/m/0m910,Dodge City,1939-04-01,,104.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western']",1939
3,593,0031971,1939,Stagecoach,stagecoach,62122,/m/0gt35,Stagecoach,1939-02-15,1103757.0,99.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Drama', 'Black-and-white']",1939
2,1239,0032145,1939,Wuthering Heights,wutheringheights,3823100,/m/0b1twg,Wuthering Heights,1939,624643.0,104.0,['English Language'],['United States of America'],"['Costume drama', 'Black-and-white', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1939
2,1245,0031385,1939,"Goodbye, Mr. Chips","goodbye,mr.chips",1126798,/m/048kb8,"Goodbye, Mr. Chips",1939-03-15,3252000.0,114.0,['English Language'],['United Kingdom'],"['Drama', 'Black-and-white']",1939
3,1259,0031725,1939,Ninotchka,ninotchka,62118,/m/0gt1k,Ninotchka,1939-10-06,,110.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Satire', 'Comedy', 'Black-and-white']",1939
2,1368,0031516,1939,Juarez,juarez,1369204,/m/04x8zs,Juarez,1939,,125.0,"['English Language', 'Spanish Language']",['United States of America'],"['Costume drama', 'Biographical film', 'Historical fiction', 'Black-and-white', 'Biopic [feature]']",1939
3,1370,0031210,1939,Dark Victory,darkvictory,62111,/m/0gszl,Dark Victory,1939,,104.0,['English Language'],['United States of America'],"['Romantic drama', 'Tragedy', 'Drama', 'Romance Film', 'Black-and-white']",1939
2,1382,0032155,1939,Young Mr. Lincoln,youngmr.lincoln,839547,/m/03fy0j,Young Mr. Lincoln,1939,,100.0,['English Language'],['United States of America'],"['Biography', 'Historical fiction', 'Black-and-white', 'Drama', 'Biopic [feature]', 'Political drama', 'Courtroom Drama']",1939
