Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,BoxOfficeStandardize,budget,Net_revenue,rating,BoxOfficeRank,RatingRank,SuccessMetric
4812,30553238,/m/0g9z_32,The Dictator,2012-05-16,177547352.0,83.0,{},{},"{""/m/01z4y"": ""Comedy""}",2012,0.063810363507652,65000000.0,112547352.0,6.2,0.8424847476428176,0.44676588437321124,0.6446253160080144
4830,26639765,/m/0ch0qdn,Devil,2010-09-16,,80.0,"{""/m/0cjk9"": ""Ukrainian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",2010,,10000000.0,,6.05,,0.3784583094829231,
4831,1577984,/m/05cx06,Stir of Echoes,1999-09-10,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0hj3n5l"": ""Haunted House Film""}",1999,,12000000.0,,6.7,,0.659988551803091,
4842,15122117,/m/03hj5lq,The Wrestler,2008-09-05,44703995.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",2008,0.0160638876012929,6000000.0,38703995.0,7.6,0.6555740432612313,0.9318832283915284,0.7937286358263798
4850,1129583,/m/048tv9,Blade: Trinity,2004-12-08,128905366.0,105.0,"{""/m/02jcw"": ""Esperanto Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",2004,0.0463274914616945,65000000.0,63905366.0,5.75,0.7387687188019967,0.27647395535203206,0.5076213370770144
4856,3184269,/m/0dnqr,Indiana Jones and the Last Crusade,1989-05-24,474171806.0,127.0,"{""/m/0349s"": ""Greek Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3m_6"": ""Costume Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/03k9fj"": ""Adventure""}",1989,,48000000.0,426171806.0,7.899960078387117,0.9782307265668331,0.9720473192138904,0.9751390228903618
49203,51888,/m/0h_b6x1,Indiana Jones and the Last Crusade,1989-05-24,474171806.0,127.0,{},{},"{""/m/03k9fj"": ""Adventure""}",1989,0.170422938392732,48000000.0,426171806.0,7.899960078387117,0.9782307265668331,0.9720473192138904,0.9751390228903618
4862,648921,/m/02_fz3,Face/Off,1997-06-27,245676146.0,140.0,"{""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0fx2s"": ""Tragedy"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/06n90"": ""Science Fiction"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",1997,0.0882971718412467,80000000.0,165676146.0,7.049999999999999,0.8985024958402662,0.7790497996565541,0.8387761477484101
4868,2825783,/m/085480,"Mystery, Alaska",1999-10-01,8891623.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01z02hx"": ""Sports"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy""}",1999,0.0031922273582627,28000000.0,-19108377.0,6.35,0.06877426511369938,0.5079183361953825,0.2883463006545409
4882,644845,/m/02_1sj,EdTV,1999-03-26,35319689.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0l4h_"": ""Mockumentary"", ""/m/0hj3nby"": ""Media Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",1999,0.01269098623501,80000000.0,-44680311.0,5.9,0.011092623405435386,0.32531959549704254,0.16820610945123896
4910,27966661,/m/04j20l7,Pharaoh's Army,1995,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",1995,,50.0,,6.4,,0.5297653119633657,
4928,16751513,/m/04f9bz6,The Secret Life of Bees,2008-09-05,39947322.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/060__y"": ""Film adaptation""}",2008,0.0143542471802899,11000000.0,28947322.0,7.300000000000001,0.603438713255685,0.86949055523755,0.7364646342466175
4948,174560,/m/017kz7,Willy Wonka & the Chocolate Factory,1971-06-30,4000000.0,89.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/04t36"": ""Musical"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",1971,0.0014340832930499,3000000.0,1000000.0,7.6,0.3178036605657238,0.9318832283915284,0.624843444478626
4966,23281607,/m/065yfb3,20 Years After,2008-03-06,,95.0,{},{},"{""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/094ddt"": ""Doomsday film""}",2008,,1000000.0,,3.0,,0.008204541118107232,
4990,14812466,/m/0410_mn,The Damned United,2009-03-27,4091378.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01z02hx"": ""Sports"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/03bxz7"": ""Biographical film""}",2009,0.0014669263163964,10000000.0,-5908622.0,7.35,0.18358291735995563,0.8780767029192902,0.5308298101396229
4993,73460,/m/0jqtz,Fantasia,1940-11-13,83320000.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0520lz"": ""Roadshow theatrical release"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",1940,0.0299432278556373,2280000.0,81040000.0,7.45,0.7850804215196894,0.9030719328372449,0.8440761771784671
4997,1898116,/m/064ndc,Radio,2003-10-24,53293628.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/04xvlr"": ""Period piece"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",2003,0.0191511680972154,32000000.0,21293628.0,6.850344588395874,0.5540765391014975,0.723144438084335,0.6386104885929162
5008,16747410,/m/05ztyqq,Defendor,2009,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/04pbhw"": ""Superhero movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0q9mp"": ""Tragicomedy""}",2009,,3500000.0,,6.6,,0.6157221904216752,
5016,9309429,/m/0283_zv,The Hustler,1961-09-25,7600000.0,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1961,0.0027279930311401,2000000.0,5600000.0,7.75,0.4033555185801442,0.9559244419004007,0.6796399802402724
5023,21427848,/m/05f9mbk,Gaby: A True Story,1987-10-30,125400.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0b90_r"": ""Mexico""}","{""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",1987,4.1476995493224686e-05,5000000.0,-4874600.0,5.15,0.1966167498613422,0.13155886281244036,0.1640878063368913
5077,945305,/m/03s6l2,Confessions of a Dangerous Mind,2002-12-31,33013805.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/017fp"": ""Biography"", ""/m/05p553"": ""Comedy film"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action"", ""/m/02l7c8"": ""Romance Film""}",2002,0.0118622068565361,30000000.0,3013805.0,6.8,0.36356073211314477,0.6942377408891433,0.528899236501144
5114,842825,/m/03g7m3,The Iron Giant,1999-07-31,23159305.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",1999,0.0083203086582,70000000.0,-46840695.0,7.85,0.00887409872434831,0.9693760732684602,0.48912508599640425
5121,17404922,/m/047n8xt,Bright Star,2009-05-15,14350945.0,119.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0chghy"": ""Australia"", ""/m/07ssc"": ""United Kingdom""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece""}",2009,0.0051544134413655,8500000.0,5850945.0,6.85,0.4059900166389351,0.7153215035298607,0.5606557600843979
5145,6809638,/m/0gq0c5,Aasai,1995,,145.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/03rk0"": ""India""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",1995,,500000.0,,6.75,,0.6777332570120206,
5157,23959320,/m/076xwjh,War Wolves,2009,,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",2009,,500000.0,,3.0,,0.008204541118107232,
5163,1681132,/m/05my53,Harlem Nights,1989-11-17,60864870.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/02kdv5l"": ""Action""}",1989,0.0218724191397814,30000000.0,30864870.0,5.9,0.6181364392678869,0.32531959549704254,0.4717280173824647
5169,1660125,/m/05lfgw,Martin Lawrence Live: Runteldat,2002-08-02,19184820.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03bxz7"": ""Biographical film"", ""/m/01z4y"": ""Comedy"", ""/m/0q00t"": ""Stand-up comedy"", ""/m/0jtdp"": ""Documentary""}",2002,0.0068918017567018,3000000.0,16184820.0,5.2,0.5149750415973378,0.14138523182598742,0.3281801367116626
5174,3628560,/m/09qycb,Catch-22,1970-06-24,,122.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01fc50"": ""Anti-war"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/060__y"": ""Film adaptation"", ""/m/073_6"": ""Surrealism"", ""/m/04xvlr"": ""Period piece"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/0vgkd"": ""Black comedy""}",1970,,18000000.0,,6.9,,0.7323029956115246,
5185,20053892,/m/04y991f,Victoria Day,2009-01-17,,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/0219x_"": ""Indie""}",2009,,1.0,,3.15,,0.010589582140812822,
5193,2372989,/m/0779l0,In Country,1989-09-29,3532000.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/01j1n2"": ""Coming of age"", ""/m/02l7c8"": ""Romance Film""}",1989,0.0012658750270982,18.0,3531982.0,5.549999999999999,0.3716028840820854,0.2160847166571265,0.29384380036960595
5247,13814165,/m/03ck20l,Meet the Spartans,2008-01-24,84646831.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0gf28"": ""Parody"", ""/m/04xvlr"": ""Period piece"", ""/m/01lmb_"": ""Sword and Sandal"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film""}",2008,0.0304201166199984,30000000.0,54646831.0,3.3,0.7146422628951747,0.014024041213508873,0.3643331520543418
5248,19583175,/m/04n3lf7,Play the Game,2009-02-27,659483.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0219x_"": ""Indie"", ""/m/05p553"": ""Comedy film""}",2009,0.0002334367717844,3200000.0,-2540517.0,6.1,0.2323904603438713,0.4016409082236215,0.3170156842837464
5292,2368143,/m/076_1m,Blacula,1972-08-25,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/018td"": ""Blaxploitation"", ""/m/03npn"": ""Horror""}",1972,,500000.0,,5.7,,0.2639763403930548,
5294,1631497,/m/05j3s1,Hard Target,1993-08-20,74189677.0,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0hj3mxr"": ""Chase Movie""}",1993,0.0266616128996348,18000000.0,56189677.0,6.15,0.7179700499168054,0.4241556954779622,0.5710628726973838
5304,34480764,/m/06w99h3,Rango,2011-02-14,245375374.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gfc_2y"": ""Western"", ""/m/03k9fj"": ""Adventure"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hcr"": ""Animation"", ""/m/0hfjk"": ""Western"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",2011,0.0881890685579843,135000000.0,110375374.0,6.949964782620307,0.8374930671103716,0.7412707498568976,0.7893819084836347
5314,1524596,/m/057yjg,Hitch,2005-02-10,368100420.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",2005,0.1322988274821419,70000000.0,298100420.0,6.450035401049641,0.9559068219633944,0.5609616485403549,0.7584342352518747
5323,18807836,/m/04gr35y,The Big Bad Wolf,1934-04-14,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/04t36"": ""Musical"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",1934,,27878.0,,6.6,,0.6157221904216752,
5332,27754718,/m/0cc5qkt,War Horse,2011-12-25,177059441.0,146.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/082gq"": ""War film""}",2011,0.0636349988425905,66000000.0,111059441.0,7.1,0.8391569606211869,0.8031864148063347,0.8211716877137608
5334,5010137,/m/0czpt3,Dutch,1991-07-19,4603929.0,90.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",1991,0.0016511470747763,17000000.0,-12396071.0,6.45,0.10676650027731559,0.5548559435222286,0.3308112218997721
5351,633883,/m/02yyfc,Two Weeks Notice,2002-12-18,199043242.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3nyp"": ""Workplace Comedy"", ""/m/01z4y"": ""Comedy""}",2002,0.0715364027854063,60000000.0,139043242.0,6.050000000000001,0.8721575152523572,0.38647204731921386,0.6293147812857856
5359,323715,/m/01vw8k,Troy,2004-05-13,497409852.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/04v3q"": ""Malta"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01lmb_"": ""Sword and Sandal"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/03g3w"": ""History"", ""/m/082gq"": ""War film"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/0jtdp"": ""Documentary""}",2004,0.1787751422853953,175000000.0,322409852.0,7.099966286646072,0.961730449251248,0.795649685174585,0.8786900672129165
5376,3105139,/m/08rr3p,The Mirror Has Two Faces,1996,73052428.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01lrrt"": ""Melodrama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0jdm8"": ""Remake"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1996,0.0262528635785978,42000000.0,31052428.0,6.550000000000001,0.6195230171935663,0.6009349360809005,0.6102289766372334
5420,231829,/m/01hqhm,Magnolia,1999-12-08,48451803.0,189.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",1999,0.0174109223978741,37000000.0,11451803.0,7.75,0.4714364947310039,0.9559244419004007,0.7136804683157023
5431,5076487,/m/0d1n0q,The Sisterhood of the Traveling Pants,2005-05-31,,119.0,"{""/m/0349s"": ""Greek Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/03k9fj"": ""Adventure"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",2005,,25000000.0,,6.4,,0.5297653119633657,
5440,172278,/m/0175fh,Capricorn One,1977-12,,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0594kx"": ""Conspiracy fiction"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03pgfj"": ""New Hollywood""}",1977,,5000000.0,,6.6,,0.6157221904216752,
5445,948223,/m/03shfb,Mr. Destiny,1990-10-12,15379253.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01z02hx"": ""Sports"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n2s"": ""Fantasy Comedy""}",1990,0.0055240072566311,20000000.0,-4620747.0,6.25,0.20049916805324458,0.4626979584048846,0.33159856322906456
5449,705267,/m/0348n5,In the Cut,2003-10-31,23726793.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film""}",2003,0.0085242748386026,12000000.0,11726793.0,5.050000000000001,0.4753189129229063,0.11867964128983019,0.29699927710636825
5459,3606413,/m/09pjp3,Impostor,2001-12-04,8145549.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",2001,0.0029240739099472,40000000.0,-31854451.0,6.1,0.03161397670549085,0.4016409082236215,0.21662744246455617
5476,10206962,/m/02q56mk,Wonder Boys,2000-02-22,33426588.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0hn10"": ""LGBT"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama""}",2000,0.0120105690630411,35000000.0,-1573412.0,7.050000000000001,0.24681087077093733,0.7907842014882656,0.5187975361296014
